"custom_id","twitter_handle","bigram","custom_id-2","twitter_handle-2","fullname","newssource","newssource_party","newsspource_lean"
2063,"BridgetCJ","(law,enforcement)",2063,"BridgetCJ","Bridget Johnson ☘️","WashTimes","R","r_lean"
2063,"BridgetCJ","(press,conference)",2063,"BridgetCJ","Bridget Johnson ☘️","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(past,time)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(white,house)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(mueller,report)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(press,conference)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(attorney,barr)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(town,hall)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(white,house)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(happy,birthday)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(american,people)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(anti,semitic)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(president,trump)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(special,counsel)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(special,counsel)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(anti,semitism)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(tax,returns)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(tax,returns)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(american,people)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(tax,returns)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(tax,returns)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(past,time)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2064,"MarkWeinberg40","(anti,semitism)",2064,"MarkWeinberg40","MarkWeinberg","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(access,quality)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(ag,barr)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(federal,government)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(medical,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(american,people)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(green,deal)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(prescription,drugs)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(federal,funding)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(looking,forward)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(economic,growth)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(access,quality)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(access,quality)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(access,quality)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(pre,existing)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(existing,conditions)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(tax,cuts)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(issues,facing)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(economic,growth)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(drug,prices)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(drug,prices)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(african,american)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(health,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(medical,care)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(time,congress)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2065,"SWAtlasHoover","(bipartisan,legislation)",2065,"SWAtlasHoover","Scott W. Atlas","WashTimes","R","r_lean"
2066,"StephenDGuschov","(president,realdonaldtrump)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(immigration,system)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(immigration,system)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(president,trump)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(immigration,system)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(immigration,system)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(white,house)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(common,sense)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(house,representatives)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(national,security)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(humanitarian,crisis)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(trump,administration)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(continue,support)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(president,trump)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(white,house)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(116th,congress)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(president,trump)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(puerto,rico)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(house,representatives)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2066,"StephenDGuschov","(house,representatives)",2066,"StephenDGuschov","Stephen Guschov","WashTimes","R","r_lean"
2067,"michael_orsi","(robert,mueller)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(mueller,report)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(lives,lost)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(house,democrats)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(born,alive)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(care,act)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2067,"michael_orsi","(sexual,assault)",2067,"michael_orsi","Michael P. Orsi","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(border,security)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(border,security)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(rural,communities)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(puerto,rico)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(humanitarian,crisis)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(puerto,rico)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(6,million)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(looking,forward)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(town,hall)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,realdonaldtrump)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,realdonaldtrump)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(looking,forward)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,realdonaldtrump)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(happy,birthday)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(clean,water)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(common,sense)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,george)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(george,bush)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,george)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(george,bush)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(service,country)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(common,sense)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(service,country)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farm,bill)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(rural,communities)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(puerto,rico)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(looking,forward)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(president,realdonaldtrump)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(read,statement)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farm,bill)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farm,bill)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farm,bill)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(000,jobs)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(donald,trump)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(farmers,ranchers)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(please,join)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2068,"ZippyDuvall","(white,house)",2068,"ZippyDuvall","Zippy Duvall","WashTimes","R","r_lean"
2069,"DWDBahr","(federal,government)",2069,"DWDBahr","David Bahr","WashTimes","R","r_lean"
2069,"DWDBahr","(op,ed)",2069,"DWDBahr","David Bahr","WashTimes","R","r_lean"
2069,"DWDBahr","(public,health)",2069,"DWDBahr","David Bahr","WashTimes","R","r_lean"
2069,"DWDBahr","(happy,birthday)",2069,"DWDBahr","David Bahr","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(american,people)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(school,students)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(press,conference)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(southern,border)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(american,people)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(save,lives)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(attorney,barr)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(pro,growth)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(crisis,southern)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(southern,border)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(special,counsel)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(border,security)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(attorney,barr)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(special,counsel)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(counsel,mueller)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(attorney,barr)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(southern,border)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(sent,letter)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(southern,border)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(op,ed)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(american,people)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(people,deserve)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(affordable,health)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(health,care)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(thank,service)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(robert,mueller)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(robert,mueller)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(american,people)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(press,conference)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(continue,fight)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(op,ed)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(family,friends)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(crisis,southern)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(southern,border)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(public,service)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
2070,"RepAndyBiggsAZ","(tax,cuts)",2070,"RepAndyBiggsAZ","Rep Andy Biggs","WashTimes","R","r_lean"
